timestamp,callType,url,bytes,duration,cost,status
2025-10-18T18:10:15.187Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dmWtQGm0NfI_rNDI...",353,74,0.007,302
2025-10-18T18:10:45.264Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fuzYhRMTFXadQkGT...",352,75,0.007,302
2025-10-18T18:11:15.361Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cur91HPhFoXtLJqE...",353,94,0.007,302
2025-10-18T18:11:45.426Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2crhtq0eo38jmRDOl...",1555,63,0.007,400
2025-10-18T18:12:15.528Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2di42cWJMCNOOU7MG...",407,96,0.007,302
2025-10-18T18:12:45.597Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fAfTybYXWoRU6W9Y...",406,66,0.007,302
2025-10-18T18:13:15.686Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e-cDA1y1Tflf-SS_...",353,85,0.007,302
2025-10-18T18:13:45.769Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dNNUHh_7OwtC2QaS...",352,80,0.007,302
2025-10-18T18:14:15.848Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ed-eUhFW65ZPA-vi...",1555,76,0.007,400
2025-10-18T18:14:45.929Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2f3iy1JGFbdixdj2M...",407,78,0.007,302
2025-10-18T18:15:16.011Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eXul-a-c49vvKZUh...",1555,79,0.007,400
2025-10-18T18:15:46.091Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fCU4pQJeuJqwo1zd...",353,77,0.007,302
2025-10-18T18:16:16.224Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2csApNJNqkMCkut_l...",1555,125,0.007,400
2025-10-18T18:16:46.315Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2c2rWtWHkocTahIFJ...",404,88,0.007,302
2025-10-18T18:17:16.424Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fszD-U3REiC6MySg...",352,107,0.007,302
2025-10-18T18:17:46.478Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eQJOjbxh800nas1v...",1555,54,0.007,400
2025-10-18T18:18:16.584Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dc50UqO6us2VtGug...",1555,105,0.007,400
2025-10-18T18:18:46.665Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d8CUGrh800U8VDKR...",1555,80,0.007,400
2025-10-18T18:19:16.730Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2foenpcst6Xfy3n8e...",353,64,0.007,302
2025-10-18T18:19:46.817Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ewzTO5WhmX5D6tb_...",412,86,0.007,302
2025-10-18T18:20:16.889Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2f5G3KDA_4gMWs5xy...",1555,71,0.007,400
2025-10-18T18:20:46.943Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e-QXTnKzSztVsVMj...",1555,53,0.007,400
2025-10-18T18:21:17.066Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d3i4oCNgaskHhM8O...",406,122,0.007,302
2025-10-18T18:21:47.144Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cr7YQEefQdlf738G...",1555,76,0.007,400
2025-10-18T18:22:17.280Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dlzf3r6a2vgyacC8...",1555,133,0.007,400
